ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice
698,06-11-2024,Chennai,Pune,Chennai-Pune,2347,8,Air,BlueDart,75104,33796,2883,111783,5.953504474,30.23357756,119.63
1088,06-11-2024,Mumbai,Delhi,Mumbai-Delhi,1076,27,Air,VRLLogistics,116208,52293,3625,172126,5.924755611,30.38065138,119.63
2300,06-11-2024,Chennai,Delhi,Chennai-Delhi,2177,24,Rail,VRLLogistics,78372,19593,4081,102046,1.953108253,19.20016463,119.63
1929,06-11-2024,Pune,Kolkata,Pune-Kolkata,1657,26,Air,SpiceJetCargo,172328,77547,4698,254573,5.909033935,30.46159648,119.63
417,06-11-2024,Pune,Hyderabad,Pune-Hyderabad,2012,19,Road,BlueDart,76456,26759,4528,107743,2.818431516,24.83595222,119.63
1009,06-11-2024,Pune,Kolkata,Pune-Kolkata,859,26,Air,SpiceJetCargo,89336,40201,6369,135906,6.085161637,29.58000383,119.63
3530,07-11-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,752,16,Air,IndigoCargo,48128,21657,2200,71985,5.982795878,30.08543447,119.63
4087,07-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,2172,13,Air,BlueDart,112944,50824,5726,169494,6.002762431,29.98572221,119.63
2721,07-11-2024,Mumbai,Kolkata,Mumbai-Kolkata,382,14,Road,BlueDart,10696,3743,597,15036,2.811518325,24.89358872,119.63
1845,07-11-2024,Mumbai,Chennai,Mumbai-Chennai,2184,15,Air,DHL,131040,58968,4235,194243,5.929273504,30.35785073,119.63
774,07-11-2024,Bangalore,Mumbai,Bangalore-Mumbai,1259,23,Road,IndigoCargo,57914,20269,3007,81190,2.80381255,24.96489715,119.63
440,07-11-2024,Kolkata,Chennai,Kolkata-Chennai,344,16,Rail,VRLLogistics,8256,2064,454,10774,1.957485465,19.15723037,119.63
1842,08-11-2024,Kolkata,Chennai,Kolkata-Chennai,1075,25,Rail,DHL,40312,10078,3039,53429,1.988055814,18.86241554,119.63
3774,08-11-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,668,18,Rail,SpiceJetCargo,18036,4509,1172,23717,1.972471723,19.01167939,119.63
1816,08-11-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1225,12,Rail,IndigoCargo,22050,5512,896,28458,1.935918367,19.36889451,119.63
577,08-11-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,852,25,Road,DHL,42600,14909,3149,60658,2.847793427,24.57878598,119.63
795,08-11-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1296,6,Air,DHL,31104,13996,903,46003,5.916023663,30.42410278,119.63
3614,08-11-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,708,19,Rail,DHL,20178,5044,509,25731,1.91280107,19.60281373,119.63
4046,08-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1469,23,Road,VRLLogistics,67574,23650,5315,96539,2.857282387,24.49787133,119.63
1490,08-11-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,374,15,Road,DHL,11220,3926,602,15748,2.807130125,24.93014986,119.63
2507,08-11-2024,Pune,Hyderabad,Pune-Hyderabad,1882,17,Air,SpiceJetCargo,127976,57589,5385,190950,5.968306557,30.15920398,119.63
309,08-11-2024,Delhi,Chennai,Delhi-Chennai,1717,19,Road,IndigoCargo,65246,22836,3301,91383,2.801183214,24.98933062,119.63
180,08-11-2024,Pune,Delhi,Pune-Delhi,1847,25,Air,DHL,184700,83115,5055,272870,5.909474824,30.4595595,119.63
1418,09-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,591,13,Road,DHL,15366,5378,842,21586,2.809579591,24.9142963,119.63
1436,09-11-2024,Mumbai,Kolkata,Mumbai-Kolkata,2121,7,Rail,VRLLogistics,22270,5567,1384,29221,1.968141712,19.05136717,119.63
2963,09-11-2024,Pune,Bangalore,Pune-Bangalore,352,28,Rail,IndianRail,14784,3696,931,19411,1.969460227,19.04075009,119.63
948,09-11-2024,Bangalore,Delhi,Bangalore-Delhi,930,18,Rail,IndigoCargo,25110,6277,862,32249,1.92646356,19.46416943,119.63
2333,09-11-2024,Chennai,Kolkata,Chennai-Kolkata,1632,30,Road,DHL,97920,34272,6628,138820,2.835375817,24.68808529,119.63
4453,09-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,656,8,Road,VRLLogistics,10496,3673,689,14858,2.83117378,24.72068919,119.63
2974,09-11-2024,Chennai,Kolkata,Chennai-Kolkata,1775,24,Road,VRLLogistics,85200,29819,4841,119860,2.813615023,24.87819122,119.63
3701,09-11-2024,Bangalore,Chennai,Bangalore-Chennai,1175,16,Air,BlueDart,75200,33840,2698,111738,5.943510638,30.28513129,119.63
2068,10-11-2024,Pune,Chennai,Pune-Chennai,1532,7,Road,DHL,21448,7506,647,29601,2.760257367,25.35725144,119.63
4856,10-11-2024,Kolkata,Mumbai,Kolkata-Mumbai,923,30,Road,VRLLogistics,55380,19383,3766,78529,2.836005778,24.68260133,119.63
4066,10-11-2024,Chennai,Mumbai,Chennai-Mumbai,834,8,Rail,BlueDart,10008,2502,360,12870,1.928956835,19.44055944,119.63
4314,10-11-2024,Pune,Hyderabad,Pune-Hyderabad,2422,13,Road,SpiceJetCargo,62972,22040,4348,89360,2.838086769,24.66427932,119.63
3025,11-11-2024,Bangalore,Kolkata,Bangalore-Kolkata,2410,25,Road,SpiceJetCargo,120500,42175,5640,168315,2.793609959,25.05718445,118.3
1489,11-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2191,16,Road,VRLLogistics,70112,24539,3550,98201,2.80126084,24.9885439,118.3
4765,11-11-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,2256,25,Rail,IndianRail,84600,21150,2501,108251,1.919343972,19.53792575,118.3
2681,11-11-2024,Bangalore,Mumbai,Bangalore-Mumbai,2082,15,Rail,DHL,46845,11711,2938,61494,1.969068204,19.04413439,118.3
3204,11-11-2024,Bangalore,Pune,Bangalore-Pune,1304,11,Air,DHL,57376,25819,4444,87639,6.109802008,29.46062826,118.3
1756,11-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,907,20,Air,IndigoCargo,72560,32652,2192,107404,5.920837927,30.40110238,118.3
4357,11-11-2024,Mumbai,Chennai,Mumbai-Chennai,2252,30,Rail,IndigoCargo,101340,25335,7113,133788,1.980284192,18.93667594,118.3
3493,11-11-2024,Delhi,Hyderabad,Delhi-Hyderabad,339,11,Road,VRLLogistics,7458,2610,193,10261,2.751676053,25.43611734,118.3
3670,12-11-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,1645,29,Air,DHL,190820,85869,11702,288391,6.045299235,29.77520103,118.3
502,12-11-2024,Pune,Kolkata,Pune-Kolkata,2152,10,Rail,IndigoCargo,32280,8070,2496,42846,1.99098513,18.83489707,118.3
4174,12-11-2024,Kolkata,Pune,Kolkata-Pune,850,25,Air,SpiceJetCargo,85000,38250,2102,125352,5.898917647,30.51407237,118.3
3591,12-11-2024,Mumbai,Delhi,Mumbai-Delhi,541,25,Air,BlueDart,54100,24345,3541,81986,6.06181146,29.69409411,118.3
4971,12-11-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,2176,14,Air,IndianRail,121856,54835,4536,181227,5.948890494,30.25763269,118.3
2554,12-11-2024,Hyderabad,Pune,Hyderabad-Pune,2005,24,Road,SpiceJetCargo,96240,33684,5281,135205,2.809746467,24.91327983,118.3
671,12-11-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,1199,22,Rail,VRLLogistics,39567,9891,2207,51665,1.958639776,19.14448853,118.3
4505,13-11-2024,Kolkata,Pune,Kolkata-Pune,1760,29,Air,IndigoCargo,204160,91872,11731,307763,6.029839342,29.85154161,118.3
1268,13-11-2024,Bangalore,Chennai,Bangalore-Chennai,1134,15,Rail,IndigoCargo,25515,6378,1484,33377,1.962198707,19.10896725,118.3
2761,13-11-2024,Delhi,Chennai,Delhi-Chennai,515,23,Rail,BlueDart,17767,4441,1263,23471,1.981511186,18.92122193,118.3
1407,13-11-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1608,18,Rail,DHL,43416,10854,1444,55714,1.924889442,19.48163837,118.3
387,13-11-2024,Chennai,Mumbai,Chennai-Mumbai,450,22,Air,SpiceJetCargo,39600,17820,2693,60113,6.072020202,29.64417015,118.3
3146,13-11-2024,Kolkata,Pune,Kolkata-Pune,1061,27,Road,VRLLogistics,57294,20052,4160,81506,2.845184487,24.6018698,118.3
2170,13-11-2024,Mumbai,Pune,Mumbai-Pune,1096,18,Rail,IndigoCargo,29592,7398,1580,38570,1.955089213,19.1807104,118.3
40,13-11-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,1322,14,Road,IndianRail,37016,12955,2633,52604,2.842230387,24.62740476,118.3
3138,13-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,493,19,Air,DHL,37468,16860,1082,55410,5.915447849,30.42772063,118.3
1779,13-11-2024,Chennai,Mumbai,Chennai-Mumbai,842,25,Air,BlueDart,84200,37890,3796,125886,5.980332542,30.09866069,118.3
3260,13-11-2024,Chennai,Mumbai,Chennai-Mumbai,752,18,Road,IndigoCargo,27072,9475,1110,37657,2.781988771,25.16132459,118.3
4661,13-11-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,2379,22,Rail,BlueDart,78507,19626,3650,101783,1.944724674,19.2821984,118.3
1286,13-11-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,2121,21,Air,IndigoCargo,178164,80173,11690,270027,6.062436856,29.69073463,118.3
2314,14-11-2024,Bangalore,Kolkata,Bangalore-Kolkata,2015,8,Air,DHL,64480,29016,3957,97453,6.045471464,29.77435276,118.3
683,14-11-2024,Delhi,Chennai,Delhi-Chennai,2171,10,Air,IndigoCargo,86840,39078,6005,131923,6.076600645,29.62182485,118.3
1682,14-11-2024,Delhi,Bangalore,Delhi-Bangalore,1138,12,Rail,IndigoCargo,20484,5121,1029,26634,1.950351494,19.22730345,118.3
421,14-11-2024,Pune,Kolkata,Pune-Kolkata,879,28,Rail,IndigoCargo,36918,9229,748,46895,1.905371364,19.68013648,118.3
4156,14-11-2024,Ahmedabad,Pune,Ahmedabad-Pune,464,11,Rail,IndianRail,7656,1914,202,9772,1.914576803,19.58657388,118.3
4880,14-11-2024,Mumbai,Bangalore,Mumbai-Bangalore,683,23,Rail,BlueDart,23563,5890,1049,30502,1.941689477,19.31020917,118.3
458,15-11-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1742,6,Air,IndianRail,41808,18813,1645,62266,5.957328741,30.21392092,118.3
890,15-11-2024,Bangalore,Kolkata,Bangalore-Kolkata,866,21,Rail,BlueDart,27279,6819,810,34908,1.919498515,19.53420419,118.3
1143,15-11-2024,Mumbai,Kolkata,Mumbai-Kolkata,352,22,Air,SpiceJetCargo,30976,13939,1219,46134,5.957386364,30.21415875,118.3
430,15-11-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1758,14,Road,IndianRail,49224,17228,1679,68131,2.768202503,25.28658026,118.3
1135,15-11-2024,Chennai,Kolkata,Chennai-Kolkata,1207,9,Air,VRLLogistics,43452,19553,1192,64197,5.909693455,30.45780955,118.3
2868,15-11-2024,Kolkata,Delhi,Kolkata-Delhi,2493,21,Air,IndigoCargo,209412,94235,15778,319425,6.101369549,29.50144791,118.3
4173,16-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1970,7,Road,BlueDart,27580,9653,1061,38294,2.776939811,25.20760432,118.3
4501,16-11-2024,Bangalore,Delhi,Bangalore-Delhi,1697,12,Road,BlueDart,40728,14254,2392,57374,2.817422903,24.844006,118.3
1457,16-11-2024,Pune,Chennai,Pune-Chennai,1358,12,Road,IndigoCargo,32592,11407,1843,45842,2.813082965,24.8832948,118.3
3657,16-11-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1488,23,Road,SpiceJetCargo,68448,23956,5090,97494,2.848702665,24.57176852,118.3
260,16-11-2024,Delhi,Kolkata,Delhi-Kolkata,2335,24,Road,IndigoCargo,112080,39228,3838,155146,2.768486795,25.28457066,118.3
2481,16-11-2024,Chennai,Pune,Chennai-Pune,1042,20,Rail,IndianRail,31260,7815,1079,40154,1.926775432,19.46256911,118.3
2564,16-11-2024,Chennai,Kolkata,Chennai-Kolkata,909,30,Rail,SpiceJetCargo,40905,10226,3029,54160,1.986065273,18.88109306,118.3
2870,17-11-2024,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1881,15,Air,IndigoCargo,112860,50787,8976,172623,6.118128655,29.42076085,118.3
1511,17-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,846,22,Air,VRLLogistics,74448,33501,5360,113309,6.087954008,29.56605389,118.3
2688,17-11-2024,Bangalore,Kolkata,Bangalore-Kolkata,1827,19,Road,DHL,69426,24299,3594,97319,2.803531818,24.96840288,118.3
1741,17-11-2024,Chennai,Bangalore,Chennai-Bangalore,727,21,Air,DHL,61068,27480,3715,92263,6.043295998,29.78442062,118.3
4575,17-11-2024,Delhi,Chennai,Delhi-Chennai,1001,28,Air,SpiceJetCargo,112112,50450,7310,169872,6.060796347,29.69883206,118.3
742,17-11-2024,Mumbai,Pune,Mumbai-Pune,555,18,Road,DHL,19980,6993,1141,28114,2.814214214,24.87372839,118.3
2558,17-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,577,29,Rail,BlueDart,25099,6274,1080,32453,1.939460945,19.33257326,118.3
3814,17-11-2024,Mumbai,Bangalore,Mumbai-Bangalore,2476,20,Air,DHL,198080,89136,12458,299674,6.051575121,29.74432216,118.3
203,17-11-2024,Pune,Bangalore,Pune-Bangalore,336,12,Road,VRLLogistics,8064,2822,224,11110,2.755456349,25.40054005,118.3
2987,17-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1256,27,Air,SpiceJetCargo,135648,61041,9952,206641,6.093447747,29.53963637,118.3
3376,17-11-2024,Ahmedabad,Pune,Ahmedabad-Pune,806,24,Road,IndigoCargo,38688,13540,1820,54048,2.794044665,25.0518058,118.3
3620,18-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1691,29,Road,BlueDart,98078,34327,3575,135980,2.772895043,25.24415355,120.49
4552,18-11-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1303,23,Road,DHL,59938,20978,2635,83551,2.787914178,25.10801786,120.49
863,18-11-2024,Chennai,Mumbai,Chennai-Mumbai,1636,5,Air,IndigoCargo,32720,14724,790,48234,5.896577017,30.52618485,120.49
1768,18-11-2024,Ahmedabad,Pune,Ahmedabad-Pune,788,9,Road,IndigoCargo,14184,4964,1034,20182,2.845741681,24.59617481,120.49
4548,18-11-2024,Mumbai,Bangalore,Mumbai-Bangalore,1457,12,Road,BlueDart,34968,12238,1037,48243,2.759265614,25.36741082,120.49
4951,18-11-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,484,13,Air,VRLLogistics,25168,11325,566,37059,5.88986014,30.55937829,120.49
4198,18-11-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1200,16,Rail,VRLLogistics,28800,7200,1581,37581,1.95734375,19.15861739,120.49
3466,19-11-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2180,15,Road,BlueDart,65400,22890,4294,92584,2.831314985,24.72349434,120.49
1626,19-11-2024,Kolkata,Delhi,Kolkata-Delhi,1225,10,Road,DHL,24500,8575,1016,34091,2.782938776,25.15326626,120.49
34,19-11-2024,Pune,Bangalore,Pune-Bangalore,1262,25,Air,IndigoCargo,126200,56790,9550,192540,6.102694136,29.49516983,120.49
1905,19-11-2024,Hyderabad,Chennai,Hyderabad-Chennai,754,14,Rail,VRLLogistics,15834,3958,1111,20903,1.980200834,18.93508109,120.49
2253,19-11-2024,Chennai,Bangalore,Chennai-Bangalore,994,21,Road,BlueDart,41748,14611,3187,59546,2.852639647,24.53733248,120.49
4965,19-11-2024,Delhi,Kolkata,Delhi-Kolkata,325,28,Rail,SpiceJetCargo,13650,3412,544,17606,1.934725275,19.3797569,120.49
2285,19-11-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1720,6,Air,VRLLogistics,41280,18576,3252,63108,6.115116279,29.43525385,120.49
2271,20-11-2024,Pune,Mumbai,Pune-Mumbai,930,13,Rail,DHL,18135,4533,828,23496,1.943424318,19.29264556,120.49
4712,20-11-2024,Chennai,Kolkata,Chennai-Kolkata,614,13,Road,SpiceJetCargo,15964,5587,1156,22707,2.844775745,24.60474743,120.49
1882,20-11-2024,Pune,Mumbai,Pune-Mumbai,1573,17,Air,DHL,106964,48133,4020,159117,5.950301036,30.25006756,120.49
2159,20-11-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,705,15,Rail,SpiceJetCargo,15862,3965,896,20723,1.959621749,19.13333012,120.49
4535,20-11-2024,Bangalore,Pune,Bangalore-Pune,2483,17,Road,IndigoCargo,84422,29547,3720,117689,2.788112103,25.10599971,120.49
1939,20-11-2024,Delhi,Pune,Delhi-Pune,2117,5,Air,VRLLogistics,42340,19053,2495,63888,6.035710912,29.82250188,120.49
3279,20-11-2024,Kolkata,Pune,Kolkata-Pune,929,17,Air,VRLLogistics,63172,28427,3457,95056,6.018869119,29.90552937,120.49
4415,20-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1811,9,Air,IndianRail,65196,29338,2578,97112,5.958156942,30.21047862,120.49
1209,20-11-2024,Chennai,Hyderabad,Chennai-Hyderabad,1597,26,Rail,IndigoCargo,62283,15570,4679,82532,1.987669187,18.86540978,120.49
2916,21-11-2024,Delhi,Kolkata,Delhi-Kolkata,1437,5,Air,IndianRail,28740,12933,1066,42739,5.948364649,30.26041789,120.49
240,21-11-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1927,25,Rail,SpiceJetCargo,72262,18065,4681,95008,1.972143228,19.01418828,120.49
2196,21-11-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1397,7,Road,DHL,19558,6845,1339,27742,2.836895388,24.67377983,120.49
3641,21-11-2024,Chennai,Bangalore,Chennai-Bangalore,623,21,Rail,SpiceJetCargo,19624,4906,539,25069,1.91615073,19.56998684,120.49
2293,21-11-2024,Kolkata,Bangalore,Kolkata-Bangalore,1508,29,Rail,DHL,65598,16399,4962,86959,1.988452392,18.85831254,120.49
1355,21-11-2024,Delhi,Kolkata,Delhi-Kolkata,2369,22,Rail,BlueDart,78177,19544,2652,100373,1.925879734,19.47137178,120.49
744,22-11-2024,Mumbai,Kolkata,Mumbai-Kolkata,303,29,Road,SpiceJetCargo,17574,6150,827,24551,2.794013884,25.04989613,120.49
1523,22-11-2024,Kolkata,Hyderabad,Kolkata-Hyderabad,1866,28,Road,IndianRail,104496,36573,3249,144318,2.762172715,25.34195319,120.49
1541,22-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,520,25,Rail,IndianRail,19500,4875,666,25041,1.926230769,19.46807236,120.49
3624,22-11-2024,Pune,Mumbai,Pune-Mumbai,1662,8,Road,IndianRail,26592,9307,1563,37462,2.81753911,24.84384176,120.49
4919,22-11-2024,Mumbai,Chennai,Mumbai-Chennai,2018,21,Road,IndigoCargo,84756,29664,4205,118625,2.799211855,25.00653319,120.49
4993,22-11-2024,Kolkata,Pune,Kolkata-Pune,1487,17,Rail,DHL,37918,9479,1324,48721,1.927330986,19.4556762,120.49
4648,22-11-2024,Chennai,Pune,Chennai-Pune,415,16,Air,IndianRail,26560,11952,2107,40619,6.117319277,29.42465349,120.49
4354,22-11-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1632,21,Road,VRLLogistics,68544,23990,4501,97035,2.831320028,24.72303808,120.49
3887,22-11-2024,Mumbai,Bangalore,Mumbai-Bangalore,1656,26,Rail,VRLLogistics,64584,16146,3445,84175,1.955012077,19.18146718,120.49
691,23-11-2024,Kolkata,Bangalore,Kolkata-Bangalore,787,9,Road,IndigoCargo,14166,4958,840,19964,2.818579698,24.83470246,120.49
1050,23-11-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,632,20,Rail,VRLLogistics,18960,4740,859,24559,1.942958861,19.30046012,120.49
874,23-11-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,891,19,Air,IndigoCargo,67716,30472,4228,102416,6.049737137,29.75316357,120.49
4128,23-11-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,1201,17,Rail,IndigoCargo,30625,7656,2197,40478,1.98256355,18.91397796,120.49
3024,23-11-2024,Kolkata,Pune,Kolkata-Pune,1544,15,Rail,SpiceJetCargo,34740,8685,2123,45548,1.966666667,19.06779661,120.49
1866,23-11-2024,Mumbai,Chennai,Mumbai-Chennai,2273,20,Road,IndigoCargo,90920,31821,2907,125648,2.763924329,25.32551254,120.49
4598,23-11-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,944,25,Rail,IndianRail,35400,8850,1155,45405,1.923940678,19.49124546,120.49
1415,23-11-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,2437,22,Rail,IndianRail,80421,20105,3956,104482,1.948782035,19.24254896,120.49
3371,23-11-2024,Chennai,Mumbai,Chennai-Mumbai,489,30,Air,IndianRail,58680,26406,3597,88683,6.045194274,29.77571801,120.49
4665,23-11-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2300,14,Road,IndigoCargo,64400,22540,3089,90029,2.795931677,25.03637717,120.49
3840,23-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2483,12,Rail,IndigoCargo,44694,11173,1981,57848,1.941468654,19.31441018,120.49
2199,24-11-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1180,7,Rail,BlueDart,12390,3097,984,16471,1.994067797,18.80274422,120.49
1002,24-11-2024,Hyderabad,Chennai,Hyderabad-Chennai,2075,16,Rail,IndigoCargo,49800,12450,1608,63858,1.923433735,19.4963826,120.49
2203,24-11-2024,Kolkata,Mumbai,Kolkata-Mumbai,753,20,Air,VRLLogistics,60240,27108,1364,88712,5.890571049,30.55730904,120.49
2452,24-11-2024,Bangalore,Pune,Bangalore-Pune,723,27,Rail,IndigoCargo,29281,7320,789,37390,1.915373188,19.57742712,120.49
2569,24-11-2024,Pune,Mumbai,Pune-Mumbai,1894,12,Road,SpiceJetCargo,45456,15909,1834,63199,2.780667019,25.17286666,120.49
4568,24-11-2024,Kolkata,Chennai,Kolkata-Chennai,453,29,Road,IndianRail,26274,9195,1373,36842,2.804445459,24.95792845,120.49
1713,24-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1773,8,Rail,SpiceJetCargo,21276,5319,1498,28093,1.980611957,18.93354216,120.49
3079,24-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1312,5,Air,BlueDart,26240,11808,803,38851,5.922408537,30.39304008,120.49
956,25-11-2024,Bangalore,Pune,Bangalore-Pune,1437,26,Air,DHL,149448,67251,5314,222013,5.942214014,30.29146942,119.65
199,25-11-2024,Pune,Bangalore,Pune-Bangalore,1978,6,Rail,IndigoCargo,17802,4450,922,23174,1.95264577,19.20255459,119.65
3399,25-11-2024,Pune,Delhi,Pune-Delhi,1061,12,Air,SpiceJetCargo,50928,22917,2981,76826,6.034087339,29.82974514,119.65
1894,25-11-2024,Kolkata,Bangalore,Kolkata-Bangalore,501,24,Rail,VRLLogistics,18036,4509,794,23339,1.941034597,19.31959381,119.65
4098,25-11-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,1262,12,Rail,IndigoCargo,22716,5679,485,28880,1.907025885,19.66412742,119.65
1131,25-11-2024,Chennai,Pune,Chennai-Pune,1605,17,Rail,VRLLogistics,40927,10231,3110,54268,1.988931647,18.85273089,119.65
1270,25-11-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,658,17,Road,IndianRail,22372,7830,1609,31811,2.843822635,24.61412719,119.65
4158,25-11-2024,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1093,14,Rail,DHL,22953,5738,608,29299,1.91471703,19.58428615,119.65
302,25-11-2024,Hyderabad,Delhi,Hyderabad-Delhi,2066,20,Air,DHL,165280,74376,12787,252443,6.10946273,29.46249252,119.65
2121,25-11-2024,Kolkata,Pune,Kolkata-Pune,694,18,Air,BlueDart,49968,22485,1732,74185,5.938600704,30.30936173,119.65
4276,25-11-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,1005,18,Road,VRLLogistics,36180,12663,1101,49944,2.760862355,25.35439692,119.65
3198,25-11-2024,Delhi,Kolkata,Delhi-Kolkata,1841,27,Rail,DHL,74560,18640,2347,95547,1.922204116,19.50872346,119.65
1880,25-11-2024,Delhi,Pune,Delhi-Pune,1908,30,Rail,VRLLogistics,85860,21465,4918,112243,1.960918938,19.123687,119.65
3220,25-11-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,1550,27,Rail,DHL,62775,15693,2577,81045,1.93655914,19.36331668,119.65
1257,25-11-2024,Pune,Mumbai,Pune-Mumbai,701,6,Road,DHL,8412,2944,320,11676,2.776034237,25.21411442,119.65
3229,25-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,458,24,Rail,SpiceJetCargo,16488,4122,467,21077,1.917485444,19.55686293,119.65
151,25-11-2024,Pune,Delhi,Pune-Delhi,885,19,Rail,VRLLogistics,25222,6305,643,32170,1.913172762,19.59900528,119.65
2475,25-11-2024,Bangalore,Mumbai,Bangalore-Mumbai,2116,5,Rail,IndigoCargo,15870,3967,471,20308,1.919470699,19.53417372,119.65
999,25-11-2024,Pune,Mumbai,Pune-Mumbai,625,6,Air,IndigoCargo,15000,6750,455,22205,5.921333333,30.39855888,119.65
2711,25-11-2024,Pune,Mumbai,Pune-Mumbai,2497,12,Road,DHL,59928,20974,1682,82584,2.756107329,25.39717136,119.65
543,26-11-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,920,7,Air,IndianRail,25760,11592,1981,39333,6.107608696,29.4714362,119.65
4631,26-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1500,25,Road,VRLLogistics,75000,26250,4646,105896,2.823893333,24.78847171,119.65
1015,26-11-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,709,22,Air,VRLLogistics,62392,28076,2902,93370,5.986023849,30.06961551,119.65
2875,26-11-2024,Chennai,Mumbai,Chennai-Mumbai,2406,19,Road,IndianRail,91428,31999,6179,129606,2.83514897,24.68944339,119.65
954,26-11-2024,Mumbai,Delhi,Mumbai-Delhi,1231,29,Road,SpiceJetCargo,71398,24989,2715,99102,2.776044147,25.2154346,119.65
2935,26-11-2024,Delhi,Mumbai,Delhi-Mumbai,1730,7,Road,IndigoCargo,24220,8477,529,33226,2.743682907,25.51315235,119.65
4384,26-11-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1536,7,Rail,IndigoCargo,16128,4032,1081,21241,1.975539435,18.98215715,119.65
