ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost
3073,2025-04-06,Kolkata,Chennai,Kolkata-Chennai,2465,17,Rail,DHL,62857,15714,1907
3074,2025-05-15,Pune,Bangalore,Pune-Bangalore,780,8,Rail,DHL,9360,2340,343
3075,2025-03-23,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,721,19,Road,DHL,27398,9589,1556
3076,2024-08-13,Kolkata,Pune,Kolkata-Pune,493,30,Air,VRLLogistics,59160,26622,2381
3077,2025-02-23,Pune,Hyderabad,Pune-Hyderabad,1338,7,Air,IndianRail,37464,16858,1387
3078,2024-04-17,Hyderabad,Mumbai,Hyderabad-Mumbai,2482,8,Rail,BlueDart,29784,7446,1919
3079,2024-11-24,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1312,5,Air,BlueDart,26240,11808,803
3080,2024-03-16,Bangalore,Ahmedabad,Bangalore-Ahmedabad,620,17,Rail,DHL,15810,3952,1152
3081,2024-12-21,Hyderabad,Bangalore,Hyderabad-Bangalore,534,16,Air,SpiceJetCargo,34176,15379,1237
3082,2024-10-04,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2459,6,Road,IndianRail,29508,10327,1486
3083,2024-09-23,Pune,Chennai,Pune-Chennai,555,14,Air,DHL,31080,13986,2062
3084,2024-05-23,Chennai,Pune,Chennai-Pune,2127,8,Air,DHL,68064,30628,3202
3085,2024-05-23,Ahmedabad,Mumbai,Ahmedabad-Mumbai,2073,12,Rail,SpiceJetCargo,37314,9328,758
3086,2025-07-01,Hyderabad,Pune,Hyderabad-Pune,612,6,Rail,BlueDart,5508,1377,395
3087,2024-08-19,Hyderabad,Pune,Hyderabad-Pune,520,6,Air,IndianRail,12480,5616,962
3088,2024-09-05,Bangalore,Chennai,Bangalore-Chennai,2085,7,Rail,DHL,21892,5473,850
3089,2024-05-28,Chennai,Ahmedabad,Chennai-Ahmedabad,1869,27,Air,IndigoCargo,201852,90833,12007
3090,2024-01-03,Kolkata,Mumbai,Kolkata-Mumbai,1687,12,Rail,DHL,30366,7591,1849
3091,2025-07-21,Hyderabad,Pune,Hyderabad-Pune,1430,16,Air,DHL,91520,41184,4620
3092,2025-02-03,Mumbai,Ahmedabad,Mumbai-Ahmedabad,849,22,Road,IndianRail,37356,13074,2980
3093,2024-06-07,Chennai,Hyderabad,Chennai-Hyderabad,2414,12,Road,VRLLogistics,57936,20277,2356
3094,2025-01-06,Kolkata,Ahmedabad,Kolkata-Ahmedabad,864,13,Road,IndianRail,22464,7862,1709
3095,2024-01-12,Pune,Ahmedabad,Pune-Ahmedabad,2227,26,Road,DHL,115804,40531,5928
3096,2024-10-25,Kolkata,Pune,Kolkata-Pune,1509,13,Road,DHL,39234,13731,1792
3097,2025-06-24,Bangalore,Hyderabad,Bangalore-Hyderabad,1754,6,Rail,DHL,15786,3946,639
3098,2025-01-14,Delhi,Chennai,Delhi-Chennai,1967,9,Road,BlueDart,35406,12392,1149
3099,2025-01-27,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1075,17,Air,SpiceJetCargo,73100,32895,2502
3100,2024-05-04,Hyderabad,Pune,Hyderabad-Pune,960,15,Road,DHL,28800,10080,1987
3101,2025-04-02,Ahmedabad,Delhi,Ahmedabad-Delhi,2125,15,Rail,IndianRail,47812,11953,1843
3102,2024-07-25,Bangalore,Chennai,Bangalore-Chennai,530,23,Air,VRLLogistics,48760,21942,1455
3103,2025-01-23,Pune,Bangalore,Pune-Bangalore,1495,8,Road,IndianRail,23920,8372,893
3104,2024-08-31,Kolkata,Delhi,Kolkata-Delhi,2079,19,Road,VRLLogistics,79002,27650,4548
3105,2024-03-21,Hyderabad,Pune,Hyderabad-Pune,1571,20,Rail,IndianRail,47130,11782,1819
3106,2025-01-27,Mumbai,Bangalore,Mumbai-Bangalore,1097,24,Road,IndianRail,52656,18429,3528
3107,2024-02-24,Bangalore,Chennai,Bangalore-Chennai,2342,15,Road,IndigoCargo,70260,24591,1865
3108,2024-06-13,Kolkata,Chennai,Kolkata-Chennai,2428,9,Air,BlueDart,87408,39333,4992
3109,2025-07-10,Ahmedabad,Pune,Ahmedabad-Pune,2442,5,Air,IndigoCargo,48840,21978,2736
3110,2024-05-30,Bangalore,Pune,Bangalore-Pune,573,26,Air,SpiceJetCargo,59592,26816,2229
3111,2025-05-01,Bangalore,Delhi,Bangalore-Delhi,2047,20,Rail,IndigoCargo,61410,15352,4309
3112,2024-07-27,Chennai,Ahmedabad,Chennai-Ahmedabad,714,7,Road,VRLLogistics,9996,3498,729
3113,2024-04-22,Ahmedabad,Mumbai,Ahmedabad-Mumbai,744,19,Air,IndigoCargo,56544,25444,1366
3114,2024-02-08,Chennai,Kolkata,Chennai-Kolkata,2363,24,Rail,BlueDart,85068,21267,5029
3115,2024-03-28,Kolkata,Bangalore,Kolkata-Bangalore,1223,20,Rail,VRLLogistics,36690,9172,1715
3116,2025-02-28,Ahmedabad,Pune,Ahmedabad-Pune,2404,16,Road,DHL,76928,26924,5469
3117,2024-08-27,Mumbai,Pune,Mumbai-Pune,848,15,Air,DHL,50880,22896,2068
3118,2024-03-19,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2336,15,Rail,DHL,52560,13140,3622
3119,2025-03-17,Bangalore,Ahmedabad,Bangalore-Ahmedabad,517,17,Rail,VRLLogistics,13183,3295,830
3120,2024-03-29,Hyderabad,Chennai,Hyderabad-Chennai,1429,9,Air,SpiceJetCargo,51444,23149,2515
3121,2025-06-08,Pune,Hyderabad,Pune-Hyderabad,1702,13,Air,IndigoCargo,88504,39826,5039
3122,2025-06-22,Delhi,Ahmedabad,Delhi-Ahmedabad,1018,9,Road,VRLLogistics,18324,6413,539
3123,2025-04-12,Delhi,Ahmedabad,Delhi-Ahmedabad,1649,20,Rail,DHL,49470,12367,3695
3124,2024-07-01,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1561,24,Air,IndianRail,149856,67435,9691
3125,2024-11-28,Bangalore,Delhi,Bangalore-Delhi,1410,14,Air,BlueDart,78960,35532,3457
3126,2025-04-20,Chennai,Mumbai,Chennai-Mumbai,449,19,Rail,IndigoCargo,12796,3199,597
3127,2024-03-19,Hyderabad,Mumbai,Hyderabad-Mumbai,301,18,Air,DHL,21672,9752,600
3128,2025-05-01,Bangalore,Mumbai,Bangalore-Mumbai,345,27,Road,DHL,18630,6520,1304
3129,2024-07-07,Delhi,Kolkata,Delhi-Kolkata,2033,9,Rail,BlueDart,27445,6861,1409
3130,2024-10-02,Kolkata,Hyderabad,Kolkata-Hyderabad,648,25,Road,IndigoCargo,32400,11340,1470
3131,2024-04-25,Chennai,Kolkata,Chennai-Kolkata,2383,10,Rail,VRLLogistics,35745,8936,2651
3132,2024-06-22,Pune,Bangalore,Pune-Bangalore,446,27,Air,IndianRail,48168,21675,1915
3133,2024-01-20,Hyderabad,Bangalore,Hyderabad-Bangalore,1446,18,Road,SpiceJetCargo,52056,18219,2918
3134,2025-02-13,Hyderabad,Chennai,Hyderabad-Chennai,1746,16,Road,BlueDart,55872,19555,4001
3135,2025-03-11,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2112,22,Rail,SpiceJetCargo,69696,17424,5162
3136,2025-01-03,Hyderabad,Mumbai,Hyderabad-Mumbai,1253,18,Air,IndianRail,90216,40597,3195
3137,2024-08-15,Chennai,Kolkata,Chennai-Kolkata,1494,25,Road,BlueDart,74700,26145,3989
3138,2024-11-13,Ahmedabad,Mumbai,Ahmedabad-Mumbai,493,19,Air,DHL,37468,16860,1082
3139,2025-06-28,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1048,5,Air,SpiceJetCargo,20960,9432,1268
3140,2024-09-11,Hyderabad,Bangalore,Hyderabad-Bangalore,927,13,Rail,VRLLogistics,18076,4519,560
3141,2025-03-11,Bangalore,Mumbai,Bangalore-Mumbai,2265,24,Road,DHL,108720,38052,4369
3142,2024-07-01,Bangalore,Ahmedabad,Bangalore-Ahmedabad,352,8,Air,IndigoCargo,11264,5068,462
3143,2024-06-28,Kolkata,Pune,Kolkata-Pune,1107,26,Rail,BlueDart,43173,10793,1058
3144,2025-01-07,Hyderabad,Bangalore,Hyderabad-Bangalore,745,15,Road,VRLLogistics,22350,7822,1665
3145,2024-11-01,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,710,17,Road,SpiceJetCargo,24140,8449,1317
3146,2024-11-13,Kolkata,Pune,Kolkata-Pune,1061,27,Road,VRLLogistics,57294,20052,4160
3147,2024-01-26,Mumbai,Bangalore,Mumbai-Bangalore,2321,26,Rail,DHL,90519,22629,3814
3148,2024-10-16,Mumbai,Pune,Mumbai-Pune,2455,20,Air,SpiceJetCargo,196400,88380,10838
3149,2025-07-03,Bangalore,Delhi,Bangalore-Delhi,1248,13,Rail,IndianRail,24336,6084,1485
3150,2024-02-22,Chennai,Mumbai,Chennai-Mumbai,1398,15,Rail,SpiceJetCargo,31455,7863,669
3151,2024-08-14,Hyderabad,Bangalore,Hyderabad-Bangalore,2286,23,Air,DHL,210312,94640,14641
3152,2024-01-21,Pune,Chennai,Pune-Chennai,1613,17,Rail,SpiceJetCargo,41131,10282,2222
3153,2024-03-13,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1332,21,Rail,IndianRail,41958,10489,2539
3154,2024-02-02,Hyderabad,Pune,Hyderabad-Pune,1631,7,Rail,BlueDart,17125,4281,1326
3155,2024-10-02,Ahmedabad,Kolkata,Ahmedabad-Kolkata,763,25,Air,SpiceJetCargo,76300,34335,1946
3156,2024-07-20,Chennai,Kolkata,Chennai-Kolkata,956,14,Rail,BlueDart,20076,5019,535
3157,2024-01-14,Pune,Chennai,Pune-Chennai,691,15,Rail,IndigoCargo,15547,3886,328
3158,2024-04-15,Chennai,Ahmedabad,Chennai-Ahmedabad,1496,11,Road,DHL,32912,11519,2627
3159,2024-01-16,Bangalore,Ahmedabad,Bangalore-Ahmedabad,609,5,Air,DHL,12180,5481,394
3160,2024-10-05,Pune,Delhi,Pune-Delhi,1629,5,Air,IndianRail,32580,14661,1112
3161,2025-05-01,Mumbai,Kolkata,Mumbai-Kolkata,1676,23,Rail,VRLLogistics,57822,14455,3173
3162,2024-05-27,Kolkata,Mumbai,Kolkata-Mumbai,771,17,Air,VRLLogistics,52428,23592,1600
3163,2024-04-27,Mumbai,Bangalore,Mumbai-Bangalore,1186,5,Road,BlueDart,11860,4151,689
3164,2025-07-17,Kolkata,Bangalore,Kolkata-Bangalore,331,8,Air,DHL,10592,4766,549
3165,2024-08-18,Hyderabad,Mumbai,Hyderabad-Mumbai,819,10,Rail,SpiceJetCargo,12285,3071,817
3166,2024-03-16,Delhi,Kolkata,Delhi-Kolkata,2379,27,Road,DHL,128466,44963,5869
3167,2024-02-09,Pune,Hyderabad,Pune-Hyderabad,1180,7,Road,BlueDart,16520,5782,1074
3168,2024-02-08,Ahmedabad,Delhi,Ahmedabad-Delhi,431,16,Air,VRLLogistics,27584,12412,2139
3169,2024-09-12,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2142,15,Road,IndigoCargo,64260,22491,2091
3170,2024-03-16,Bangalore,Delhi,Bangalore-Delhi,2374,7,Air,DHL,66472,29912,1333
3171,2024-09-02,Ahmedabad,Bangalore,Ahmedabad-Bangalore,919,12,Road,VRLLogistics,22056,7719,1064
3172,2024-09-07,Ahmedabad,Mumbai,Ahmedabad-Mumbai,857,18,Air,BlueDart,61704,27766,3400
3173,2025-06-22,Chennai,Mumbai,Chennai-Mumbai,1702,22,Rail,DHL,56166,14041,3242
3174,2024-06-01,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1028,12,Rail,VRLLogistics,18504,4626,605
3175,2025-07-06,Bangalore,Pune,Bangalore-Pune,1374,11,Air,VRLLogistics,60456,27205,1251
3176,2025-01-23,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1959,27,Rail,IndianRail,79339,19834,2963
3177,2024-06-16,Bangalore,Pune,Bangalore-Pune,2426,18,Rail,DHL,65502,16375,3866
3178,2024-07-22,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1669,13,Rail,IndianRail,32545,8136,1299
3179,2024-10-08,Mumbai,Kolkata,Mumbai-Kolkata,2159,17,Road,BlueDart,73406,25692,1569
3180,2024-08-06,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,612,5,Air,DHL,12240,5508,501
3181,2025-04-20,Hyderabad,Bangalore,Hyderabad-Bangalore,762,26,Road,IndigoCargo,39624,13868,2361
3182,2024-08-30,Pune,Hyderabad,Pune-Hyderabad,754,15,Air,IndigoCargo,45240,20358,2652
3183,2024-01-19,Pune,Mumbai,Pune-Mumbai,300,15,Air,SpiceJetCargo,18000,8100,637
3184,2024-01-17,Chennai,Pune,Chennai-Pune,716,30,Air,VRLLogistics,85920,38664,5835
3185,2024-01-29,Bangalore,Pune,Bangalore-Pune,2353,14,Rail,IndianRail,49413,12353,2596
3186,2025-01-15,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,846,29,Air,SpiceJetCargo,98136,44161,3404
3187,2024-09-13,Pune,Delhi,Pune-Delhi,1004,7,Rail,BlueDart,10542,2635,441
3188,2024-01-27,Bangalore,Hyderabad,Bangalore-Hyderabad,1813,18,Road,DHL,65268,22843,3707
3189,2024-08-06,Delhi,Mumbai,Delhi-Mumbai,1121,7,Air,DHL,31388,14124,790
3190,2024-05-24,Pune,Ahmedabad,Pune-Ahmedabad,2093,14,Road,DHL,58604,20511,3658
3191,2025-02-24,Mumbai,Delhi,Mumbai-Delhi,867,21,Rail,VRLLogistics,27310,6827,832
3192,2025-02-02,Mumbai,Chennai,Mumbai-Chennai,1456,30,Rail,IndigoCargo,65520,16380,1631
3193,2024-07-28,Hyderabad,Pune,Hyderabad-Pune,2436,5,Air,IndigoCargo,48720,21924,1380
3194,2025-01-01,Chennai,Mumbai,Chennai-Mumbai,2124,22,Road,IndianRail,93456,32709,4299
3195,2024-11-03,Chennai,Delhi,Chennai-Delhi,2390,23,Road,VRLLogistics,109940,38479,6860
3196,2024-05-10,Kolkata,Delhi,Kolkata-Delhi,2045,28,Air,DHL,229040,103068,13925
3197,2025-04-20,Pune,Kolkata,Pune-Kolkata,605,22,Road,BlueDart,26620,9317,977
3198,2024-11-25,Delhi,Kolkata,Delhi-Kolkata,1841,27,Rail,DHL,74560,18640,2347
3199,2024-05-29,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,577,29,Road,IndigoCargo,33466,11713,1564
3200,2025-07-14,Kolkata,Ahmedabad,Kolkata-Ahmedabad,918,18,Rail,IndianRail,24786,6196,1534
3201,2024-02-13,Chennai,Ahmedabad,Chennai-Ahmedabad,587,27,Rail,DHL,23773,5943,1574
3202,2024-09-11,Delhi,Pune,Delhi-Pune,581,14,Rail,DHL,12201,3050,902
3203,2024-03-06,Chennai,Ahmedabad,Chennai-Ahmedabad,2089,9,Road,SpiceJetCargo,37602,13160,1976
3204,2024-11-11,Bangalore,Pune,Bangalore-Pune,1304,11,Air,DHL,57376,25819,4444
3205,2024-05-21,Pune,Mumbai,Pune-Mumbai,748,19,Rail,VRLLogistics,21318,5329,1497
3206,2025-02-10,Bangalore,Hyderabad,Bangalore-Hyderabad,2226,16,Rail,SpiceJetCargo,53424,13356,2428
3207,2024-03-10,Mumbai,Delhi,Mumbai-Delhi,444,26,Road,SpiceJetCargo,23088,8080,892
3208,2024-05-19,Pune,Chennai,Pune-Chennai,2357,8,Air,VRLLogistics,75424,33940,4048
3209,2025-07-29,Kolkata,Pune,Kolkata-Pune,1071,14,Rail,BlueDart,22491,5622,614
3210,2024-10-23,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1274,22,Road,VRLLogistics,56056,19619,3968
3211,2025-06-02,Mumbai,Hyderabad,Mumbai-Hyderabad,303,19,Air,IndigoCargo,23028,10362,1742
3212,2025-01-24,Chennai,Mumbai,Chennai-Mumbai,559,25,Road,IndigoCargo,27950,9782,1626
3213,2025-07-02,Pune,Ahmedabad,Pune-Ahmedabad,1059,18,Road,SpiceJetCargo,38124,13343,1422
3214,2024-01-30,Chennai,Kolkata,Chennai-Kolkata,2254,18,Air,SpiceJetCargo,162288,73029,8538
3215,2025-03-30,Pune,Kolkata,Pune-Kolkata,1613,5,Road,VRLLogistics,16130,5645,895
3216,2024-12-07,Mumbai,Ahmedabad,Mumbai-Ahmedabad,2065,14,Rail,DHL,43365,10841,2139
3217,2024-05-23,Mumbai,Ahmedabad,Mumbai-Ahmedabad,2386,19,Air,SpiceJetCargo,181336,81601,6245
3218,2024-06-22,Pune,Ahmedabad,Pune-Ahmedabad,1372,16,Air,DHL,87808,39513,4195
3219,2024-06-08,Kolkata,Hyderabad,Kolkata-Hyderabad,1138,12,Rail,BlueDart,20484,5121,814
3220,2024-11-25,Mumbai,Hyderabad,Mumbai-Hyderabad,1550,27,Rail,DHL,62775,15693,2577
3221,2024-08-16,Chennai,Delhi,Chennai-Delhi,2073,10,Road,IndigoCargo,41460,14510,2316
3222,2025-02-24,Kolkata,Chennai,Kolkata-Chennai,1354,11,Road,IndigoCargo,29788,10425,2215
3223,2025-02-12,Pune,Chennai,Pune-Chennai,2088,16,Road,DHL,66816,23385,4891
3224,2024-06-15,Mumbai,Ahmedabad,Mumbai-Ahmedabad,491,29,Rail,SpiceJetCargo,21358,5339,1304
3225,2024-10-15,Pune,Mumbai,Pune-Mumbai,824,17,Air,IndianRail,56032,25214,3764
3226,2024-07-19,Pune,Bangalore,Pune-Bangalore,1218,7,Road,BlueDart,17052,5968,1179
3227,2025-01-26,Pune,Delhi,Pune-Delhi,421,30,Rail,SpiceJetCargo,18945,4736,1446
3228,2025-06-22,Chennai,Bangalore,Chennai-Bangalore,1645,28,Road,SpiceJetCargo,92120,32241,5361
3229,2024-11-25,Ahmedabad,Kolkata,Ahmedabad-Kolkata,458,24,Rail,SpiceJetCargo,16488,4122,467
3230,2025-02-27,Kolkata,Pune,Kolkata-Pune,2201,26,Air,VRLLogistics,228904,103006,7146
3231,2025-05-05,Ahmedabad,Delhi,Ahmedabad-Delhi,1571,20,Air,BlueDart,125680,56556,7697
3232,2024-03-29,Chennai,Ahmedabad,Chennai-Ahmedabad,1684,19,Rail,BlueDart,47994,11998,3077
3233,2024-10-04,Hyderabad,Mumbai,Hyderabad-Mumbai,1099,29,Rail,DHL,47806,11951,2406
3234,2025-05-06,Delhi,Ahmedabad,Delhi-Ahmedabad,1686,28,Rail,DHL,70812,17703,4644
3235,2024-03-17,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,331,25,Air,SpiceJetCargo,33100,14895,769
3236,2025-04-27,Mumbai,Delhi,Mumbai-Delhi,1227,23,Rail,IndigoCargo,42331,10582,1725
3237,2024-01-02,Kolkata,Chennai,Kolkata-Chennai,597,8,Road,IndigoCargo,9552,3343,751
3238,2024-06-09,Pune,Delhi,Pune-Delhi,1245,25,Road,IndigoCargo,62250,21787,2859
3239,2024-09-03,Kolkata,Hyderabad,Kolkata-Hyderabad,1161,24,Rail,BlueDart,41796,10449,1747
3240,2025-04-21,Ahmedabad,Pune,Ahmedabad-Pune,1661,21,Rail,BlueDart,52321,13080,1894
3241,2025-03-26,Pune,Delhi,Pune-Delhi,1568,19,Rail,IndianRail,44688,11172,2011
3242,2025-02-09,Delhi,Ahmedabad,Delhi-Ahmedabad,2109,8,Road,DHL,33744,11810,2017
3243,2024-09-08,Delhi,Mumbai,Delhi-Mumbai,1224,6,Rail,IndigoCargo,11016,2754,659
3244,2025-06-28,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1653,17,Road,IndianRail,56202,19670,3417
3245,2024-10-30,Delhi,Chennai,Delhi-Chennai,2070,21,Air,IndigoCargo,173880,78246,8657
3246,2024-01-29,Hyderabad,Bangalore,Hyderabad-Bangalore,1581,25,Rail,DHL,59287,14821,3643
3247,2024-10-06,Chennai,Pune,Chennai-Pune,2393,29,Rail,SpiceJetCargo,104095,26023,6424
3248,2025-07-09,Delhi,Ahmedabad,Delhi-Ahmedabad,2294,23,Air,DHL,211048,94971,11859
3249,2024-09-17,Hyderabad,Chennai,Hyderabad-Chennai,2065,11,Rail,VRLLogistics,34072,8518,2080
3250,2024-09-18,Pune,Delhi,Pune-Delhi,614,8,Road,BlueDart,9824,3438,669
3251,2024-09-21,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2291,29,Road,VRLLogistics,132878,46507,4197
3252,2025-03-18,Pune,Kolkata,Pune-Kolkata,1125,6,Rail,IndianRail,10125,2531,422
3253,2024-09-28,Pune,Kolkata,Pune-Kolkata,479,13,Rail,SpiceJetCargo,9340,2335,706
3254,2024-05-29,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1579,21,Road,IndigoCargo,66318,23211,2826
3255,2025-06-07,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1985,19,Rail,SpiceJetCargo,56572,14143,2897
3256,2025-07-26,Bangalore,Hyderabad,Bangalore-Hyderabad,2365,7,Air,IndianRail,66220,29799,2540
3257,2024-12-11,Ahmedabad,Kolkata,Ahmedabad-Kolkata,2228,5,Air,SpiceJetCargo,44560,20052,2668
3258,2025-07-23,Bangalore,Hyderabad,Bangalore-Hyderabad,2080,22,Road,VRLLogistics,91520,32031,5927
3259,2025-06-19,Hyderabad,Kolkata,Hyderabad-Kolkata,2035,25,Road,DHL,101750,35612,2049
3260,2024-11-13,Chennai,Mumbai,Chennai-Mumbai,752,18,Road,IndigoCargo,27072,9475,1110
3261,2025-01-07,Bangalore,Delhi,Bangalore-Delhi,833,9,Air,VRLLogistics,29988,13494,2017
3262,2025-04-15,Hyderabad,Pune,Hyderabad-Pune,1479,10,Road,IndigoCargo,29580,10353,1182
3263,2024-11-02,Delhi,Ahmedabad,Delhi-Ahmedabad,627,22,Road,IndianRail,27588,9655,2198
3264,2024-01-05,Hyderabad,Mumbai,Hyderabad-Mumbai,393,28,Rail,IndigoCargo,16506,4126,1191
3265,2025-06-07,Delhi,Ahmedabad,Delhi-Ahmedabad,1012,17,Road,SpiceJetCargo,34408,12042,2188
3266,2025-06-16,Bangalore,Mumbai,Bangalore-Mumbai,1058,6,Rail,IndianRail,9522,2380,701
3267,2024-02-22,Chennai,Ahmedabad,Chennai-Ahmedabad,914,11,Air,BlueDart,40216,18097,3050
3268,2024-01-06,Delhi,Hyderabad,Delhi-Hyderabad,1172,25,Air,DHL,117200,52740,8780
3269,2025-03-14,Kolkata,Pune,Kolkata-Pune,901,13,Road,SpiceJetCargo,23426,8199,1062
3270,2024-09-05,Chennai,Bangalore,Chennai-Bangalore,2178,15,Rail,BlueDart,49005,12251,3255
3271,2025-03-16,Pune,Mumbai,Pune-Mumbai,1369,14,Air,IndianRail,76664,34498,1656
3272,2024-03-31,Kolkata,Pune,Kolkata-Pune,426,25,Air,IndigoCargo,42600,19170,1024
3273,2025-03-08,Mumbai,Delhi,Mumbai-Delhi,1773,27,Rail,IndigoCargo,71806,17951,1653
3274,2024-06-28,Kolkata,Pune,Kolkata-Pune,1700,13,Air,VRLLogistics,88400,39780,3397
3275,2024-03-17,Delhi,Hyderabad,Delhi-Hyderabad,806,17,Rail,IndianRail,20553,5138,465
3276,2025-03-17,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1963,17,Road,IndigoCargo,66742,23359,2541
3277,2024-12-09,Chennai,Delhi,Chennai-Delhi,1832,11,Air,IndianRail,80608,36273,3789
3278,2024-04-14,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1398,25,Air,VRLLogistics,139800,62910,7537
3279,2024-11-20,Kolkata,Pune,Kolkata-Pune,929,17,Air,VRLLogistics,63172,28427,3457
3280,2024-03-08,Chennai,Delhi,Chennai-Delhi,300,25,Road,IndianRail,15000,5250,369
3281,2024-04-17,Ahmedabad,Pune,Ahmedabad-Pune,2302,26,Rail,IndigoCargo,89778,22444,5293
3282,2024-12-21,Bangalore,Chennai,Bangalore-Chennai,501,19,Rail,IndigoCargo,14278,3569,429
3283,2024-08-30,Kolkata,Delhi,Kolkata-Delhi,1661,14,Air,IndigoCargo,93016,41857,2865
3284,2024-09-23,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2468,25,Air,VRLLogistics,246800,111060,11400
3285,2024-04-18,Kolkata,Pune,Kolkata-Pune,2468,13,Rail,DHL,48126,12031,2316
3286,2024-01-04,Hyderabad,Kolkata,Hyderabad-Kolkata,1231,27,Air,DHL,132948,59826,6473
3287,2024-03-07,Mumbai,Pune,Mumbai-Pune,688,10,Road,SpiceJetCargo,13760,4816,385
3288,2024-11-30,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1847,6,Air,IndigoCargo,44328,19947,1621
3289,2024-12-20,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1598,17,Air,DHL,108664,48898,8120
3290,2024-06-05,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1931,15,Air,BlueDart,115860,52137,5368
3291,2025-02-02,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2381,19,Air,IndianRail,180956,81430,11063
3292,2024-04-08,Kolkata,Bangalore,Kolkata-Bangalore,1218,27,Rail,BlueDart,49329,12332,3221
3293,2024-05-11,Bangalore,Pune,Bangalore-Pune,1093,30,Air,BlueDart,131160,59022,10418
3294,2025-05-14,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1206,15,Air,IndianRail,72360,32562,1728
3295,2025-03-25,Chennai,Pune,Chennai-Pune,1017,21,Air,IndianRail,85428,38442,5447
3296,2024-01-11,Hyderabad,Pune,Hyderabad-Pune,2119,26,Rail,BlueDart,82641,20660,6254
3297,2024-05-18,Ahmedabad,Chennai,Ahmedabad-Chennai,1916,26,Air,IndigoCargo,199264,89668,5573
3298,2024-07-16,Chennai,Delhi,Chennai-Delhi,1097,13,Rail,SpiceJetCargo,21391,5347,643
3299,2025-02-15,Chennai,Kolkata,Chennai-Kolkata,1573,8,Road,IndianRail,25168,8808,796
3300,2025-02-12,Pune,Delhi,Pune-Delhi,1580,11,Road,DHL,34760,12166,2468
3301,2025-03-27,Mumbai,Bangalore,Mumbai-Bangalore,1917,27,Air,IndigoCargo,207036,93166,15757
3302,2025-01-18,Ahmedabad,Bangalore,Ahmedabad-Bangalore,630,20,Rail,IndianRail,18900,4725,908
3303,2025-06-13,Kolkata,Bangalore,Kolkata-Bangalore,1297,26,Road,SpiceJetCargo,67444,23605,3988
3304,2024-09-13,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1673,13,Rail,BlueDart,32623,8155,722
3305,2025-04-13,Ahmedabad,Delhi,Ahmedabad-Delhi,1448,8,Air,VRLLogistics,46336,20851,3227
3306,2024-01-05,Pune,Delhi,Pune-Delhi,2014,6,Rail,IndigoCargo,18126,4531,431
3307,2024-06-27,Mumbai,Kolkata,Mumbai-Kolkata,2092,17,Road,DHL,71128,24894,5363
3308,2025-03-06,Pune,Mumbai,Pune-Mumbai,2436,14,Rail,IndianRail,51156,12789,2096
3309,2024-10-11,Hyderabad,Kolkata,Hyderabad-Kolkata,1516,25,Road,BlueDart,75800,26530,1936
3310,2025-06-21,Ahmedabad,Pune,Ahmedabad-Pune,1286,30,Rail,SpiceJetCargo,57870,14467,3243
3311,2024-01-13,Bangalore,Delhi,Bangalore-Delhi,2089,10,Air,DHL,83560,37602,6605
3312,2024-10-24,Pune,Kolkata,Pune-Kolkata,343,12,Rail,BlueDart,6174,1543,291
3313,2024-02-16,Chennai,Pune,Chennai-Pune,1469,26,Air,VRLLogistics,152776,68749,7212
3314,2024-05-29,Bangalore,Pune,Bangalore-Pune,1890,13,Road,VRLLogistics,49140,17199,3654
3315,2024-05-30,Kolkata,Hyderabad,Kolkata-Hyderabad,314,7,Road,IndigoCargo,4396,1538,160
