ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice,New_Fuel_Cost,Scenario1_TotalCost,Scenario3_TotalCost,Scenario4_TotalCost,Ton_Km,CPTK_Original,CPTK_Scenario1,CPTK_Scenario3,CPTK_Scenario4
2752,2024-12-24,Bangalore,Ahmedabad,Bangalore-Ahmedabad,417,28,Rail,IndigoCargo,17514,4378,1373,23265,1.9925488180883864,18.817966903073284,120.82,4815.8,23702.8,23702.8,13810.749999999998,11676,1.9925488180883864,2.0300445357999313,2.0300445357999313,1.182832305584104
2758,2024-12-24,Ahmedabad,Mumbai,Ahmedabad-Mumbai,905,20,Road,IndianRail,36200,12670,1021,49891,2.7564088397790054,25.39536188891784,120.82,13937.000000000002,51158.0,51158.0,23079.739999999998,18100,2.7564088397790054,2.8264088397790057,2.8264088397790057,1.2751237569060772
3487,2024-12-24,Pune,Chennai,Pune-Chennai,1860,19,Road,IndigoCargo,70680,24738,4102,99520,2.816072439162422,24.857315112540192,120.82,27211.800000000003,101993.8,101993.8,36943.36,35340,2.816072439162422,2.8860724391624224,2.8860724391624224,1.0453695529145444
1512,2024-12-24,Delhi,Hyderabad,Delhi-Hyderabad,1265,11,Rail,SpiceJetCargo,20872,5218,451,26541,1.9073661516349265,19.66014844956859,120.82,5739.8,27062.8,27062.8,13829.649999999998,13915,1.9073661516349263,1.9448652533237514,1.9448652533237514,0.9938663312971612
4141,2024-12-24,Delhi,Ahmedabad,Delhi-Ahmedabad,1025,8,Rail,IndigoCargo,12300,3075,721,16096,1.9629268292682929,19.104125248508947,120.82,3382.5000000000005,16403.5,16403.5,10800.279999999999,8200,1.9629268292682926,2.0004268292682927,2.0004268292682927,1.3171073170731706
4624,2024-12-24,Delhi,Chennai,Delhi-Chennai,2078,28,Road,DHL,116368,40728,7147,164243,2.822820706723498,24.79740384673928,120.82,44800.8,168315.8,168315.8,56685.75,58184,2.822820706723498,2.8928193317750583,2.8928193317750583,0.9742497937577341
2788,2024-12-24,Bangalore,Pune,Bangalore-Pune,1758,29,Rail,VRLLogistics,76473,19118,5773,101364,1.988231140402495,18.860739513042105,120.82,21029.800000000003,103275.8,103275.8,40379.75,50982,1.988231140402495,2.025730650033345,2.025730650033345,0.7920393472205877
1321,2024-12-24,Delhi,Pune,Delhi-Pune,435,8,Road,VRLLogistics,6960,2436,145,9541,2.7416666666666667,25.53191489361702,120.82,2679.6000000000004,9784.6,9784.6,9312.1,3480,2.7416666666666667,2.811666666666667,2.811666666666667,2.6758908045977012
4420,2024-12-24,Kolkata,Hyderabad,Kolkata-Hyderabad,1638,13,Air,VRLLogistics,85176,38329,3116,126621,5.9463229078613695,30.27065020810134,120.82,42161.9,130453.9,126540.283,44802.904899999994,21294,5.9463229078613695,6.126321968629661,5.942532309570771,2.1040154456654454
4327,2024-12-24,Bangalore,Pune,Bangalore-Pune,1463,26,Air,VRLLogistics,152152,68468,11158,231778,6.093327724906672,29.540336011183115,120.82,75314.8,238624.8,231466.05599999998,78836.82679999998,38038,6.093327724906672,6.273326673326673,6.085126873126873,2.0725807560860185
3053,2024-12-25,Chennai,Pune,Chennai-Pune,1457,30,Road,VRLLogistics,87420,30596,5943,123959,2.8359414321665524,24.68235464952121,120.82,33655.600000000006,127018.6,127018.6,43689.48,43710,2.8359414321665524,2.9059391443605582,2.9059391443605582,0.9995305422100207
3646,2024-12-25,Chennai,Pune,Chennai-Pune,1462,24,Air,SpiceJetCargo,140352,63158,3375,206885,5.896175330597355,30.52807115063925,120.82,69473.8,213200.8,206804.77599999998,67625.33279999999,35088,5.896175330597355,6.076174190606475,5.893888964888281,1.9273065663474689
1226,2024-12-25,Kolkata,Delhi,Kolkata-Delhi,1719,27,Road,IndigoCargo,92826,32489,4236,129551,2.7912653782345465,25.07815454917369,120.82,35737.9,132799.9,132799.9,47675.909999999996,46413,2.7912653782345465,2.86126516277767,2.86126516277767,1.0272102643655872
525,2024-12-25,Hyderabad,Pune,Hyderabad-Pune,2141,22,Road,IndigoCargo,94204,32971,6735,133910,2.842979066706297,24.621760884175934,120.82,36268.100000000006,137207.1,137207.1,46354.52,47102,2.842979066706297,2.912978217485457,2.912978217485457,0.9841306101651733
3489,2024-12-25,Mumbai,Pune,Mumbai-Pune,629,30,Rail,DHL,28305,7076,1899,37280,1.9756226815050344,18.98068669527897,120.82,7783.6,37987.6,37987.6,19289.48,18870,1.9756226815050344,2.0131213566507684,2.0131213566507684,1.0222299947005828
2586,2024-12-26,Delhi,Kolkata,Delhi-Kolkata,659,10,Rail,IndigoCargo,9885,2471,556,12912,1.9593323216995449,19.13723667905824,120.82,2718.1000000000004,13159.1,13159.1,9372.45,6590,1.9593323216995449,1.9968285280728377,1.9968285280728377,1.4222230652503796
4695,2024-12-26,Kolkata,Chennai,Kolkata-Chennai,1404,7,Road,IndianRail,19656,6879,1552,28087,2.857855107855108,24.491757752696977,120.82,7566.900000000001,28774.9,28774.9,15258.81,9828,2.8578551078551078,2.927849002849003,2.927849002849003,1.55258547008547
1314,2024-12-26,Delhi,Bangalore,Delhi-Bangalore,1805,21,Road,IndigoCargo,75810,26533,4002,106345,2.8055665479488194,24.94992712398326,120.82,29186.300000000003,108998.3,108998.3,38603.78,37905,2.8055665479488194,2.875565228861628,2.875565228861628,1.0184350349558104
2853,2024-12-26,Delhi,Kolkata,Delhi-Kolkata,1675,21,Rail,IndianRail,52762,13190,3532,69484,1.9753802416488984,18.982787404294516,120.82,14509.000000000002,70803.0,70803.0,26665.62,35175,1.9753802416488984,2.012878464818763,2.012878464818763,0.758084434968017
105,2024-12-27,Chennai,Ahmedabad,Chennai-Ahmedabad,379,27,Rail,IndigoCargo,15349,3837,975,20161,1.970194468875208,19.031794057834432,120.82,4220.700000000001,20544.7,20544.7,12524.380000000001,10233,1.9701944688752078,2.0076908042607253,2.0076908042607253,1.2239206488810712
3859,2024-12-27,Mumbai,Delhi,Mumbai-Delhi,2064,26,Air,SpiceJetCargo,214656,96595,16992,328243,6.116633124627311,29.427893359492813,120.82,106254.50000000001,337902.5,327765.425,105249.05749999998,53664,6.1166331246273105,6.2966327519379846,6.107733769379845,1.9612600160256406
267,2024-12-27,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1192,24,Air,BlueDart,114432,51494,6845,172771,6.039254753914989,29.80477047652673,120.82,56643.4,177920.4,172582.788,57438.816399999996,28608,6.039254753914989,6.219253355704698,6.032675755033557,2.0077886045861297
359,2024-12-27,Delhi,Mumbai,Delhi-Mumbai,1422,23,Rail,DHL,49059,12264,2983,64306,1.9661835748792271,19.07131527384692,120.82,13490.400000000001,65532.4,65532.4,24866.11,32706,1.9661835748792271,2.003681281722008,2.003681281722008,0.7602919953525347
466,2024-12-27,Bangalore,Hyderabad,Bangalore-Hyderabad,1371,17,Rail,DHL,34960,8740,1941,45641,1.9582528853992365,19.149448960364584,120.82,9614.0,46515.0,46515.0,19637.59,23307,1.9582528853992363,1.9957523490796756,1.9957523490796756,0.8425618912772986
3977,2024-12-27,Hyderabad,Bangalore,Hyderabad-Bangalore,837,26,Air,DHL,87048,39171,4348,130567,5.9997702417057255,30.00068930127827,120.82,43088.100000000006,134484.1,130449.577,45981.9931,21762,5.9997702417057255,6.179767484606194,5.994374460068009,2.1129488603988604
653,2024-12-28,Delhi,Mumbai,Delhi-Mumbai,422,26,Air,IndianRail,43888,19749,1289,64926,5.917426175720014,30.41770631180113,120.82,21723.9,66900.9,64893.87299999999,24674.551899999995,10972,5.917426175720014,6.09742070725483,5.9144980860371845,2.248865466642362
3476,2024-12-28,Pune,Ahmedabad,Pune-Ahmedabad,1171,25,Air,IndigoCargo,117100,52695,3693,173488,5.926148590947908,30.37385871068892,120.82,57964.50000000001,178757.5,173394.775,57767.042499999996,29275,5.926148590947908,6.106148590947908,5.9229641332194705,1.9732550811272416
765,2024-12-28,Delhi,Bangalore,Delhi-Bangalore,856,7,Road,VRLLogistics,11984,4194,526,16704,2.787716955941255,25.10775862068966,120.82,4613.400000000001,17123.4,17123.4,11041.310000000001,5992,2.787716955941255,2.857710280373832,2.857710280373832,1.84267523364486
2581,2024-12-28,Hyderabad,Kolkata,Hyderabad-Kolkata,1207,5,Road,SpiceJetCargo,12070,4224,404,16698,2.766859983429992,25.296442687747035,120.82,4646.400000000001,17120.4,17120.4,10728.07,6035,2.766859983429992,2.8368516984258494,2.8368516984258494,1.777642087821044
98,2024-12-28,Ahmedabad,Chennai,Ahmedabad-Chennai,1463,20,Rail,IndigoCargo,43890,10972,2234,57096,1.9513328776486671,19.216757741347905,120.82,12069.2,58193.2,58193.2,22705.019999999997,29260,1.9513328776486671,1.9888311688311688,1.9888311688311688,0.7759747095010252
4538,2024-12-28,Chennai,Bangalore,Chennai-Bangalore,1257,25,Road,IndianRail,62850,21997,1977,86824,2.762895783611774,25.3351607850364,120.82,24196.7,89023.7,89023.7,32206.589999999997,31425,2.762895783611774,2.8328941925218776,2.8328941925218776,1.0248715990453459
1860,2024-12-28,Ahmedabad,Chennai,Ahmedabad-Chennai,682,8,Air,SpiceJetCargo,21824,9820,1097,32741,6.00091642228739,29.992975168748664,120.82,10802.0,33723.0,32711.309999999998,15060.452999999998,5456,6.00091642228739,6.180901759530792,5.995474706744868,2.7603469574780055
2661,2024-12-28,Kolkata,Bangalore,Kolkata-Bangalore,1057,19,Road,IndigoCargo,40166,14058,2684,56908,2.8336403923716578,24.70302945104379,120.82,15463.800000000001,58313.8,58313.8,25056.239999999998,20083,2.8336403923716578,2.903639894438082,2.903639894438082,1.2476343175820344
644,2024-12-28,Mumbai,Pune,Mumbai-Pune,1489,23,Rail,DHL,51370,12842,4089,68301,1.9943644698805736,18.80206731965857,120.82,14126.2,69585.2,69585.2,28768.76,34247,1.9943644698805736,2.031862644903203,2.031862644903203,0.8400373755365433
2135,2024-12-28,Bangalore,Mumbai,Bangalore-Mumbai,1010,28,Air,VRLLogistics,113120,50904,6125,170149,6.016584158415841,29.917307771423868,120.82,55994.4,175239.4,169982.218,57914.725399999996,28280,6.016584158415841,6.196584158415841,6.010686633663366,2.0479040099009898
1919,2024-12-28,Delhi,Bangalore,Delhi-Bangalore,1762,22,Rail,SpiceJetCargo,58146,14536,3902,76584,1.9756475079971108,18.98046589365925,120.82,15989.600000000002,78037.6,78037.6,29315.570000000003,38764,1.9756475079971108,2.013146218140543,2.013146218140543,0.756257610153751
4827,2024-12-28,Pune,Mumbai,Pune-Mumbai,684,18,Rail,SpiceJetCargo,18468,4617,1366,24451,1.985948667966212,18.882663285755186,120.82,5078.700000000001,24912.7,24912.7,13490.31,12312,1.9859486679662117,2.023448667966212,2.023448667966212,1.0957041910331384
2252,2024-12-28,Pune,Hyderabad,Pune-Hyderabad,1710,6,Road,VRLLogistics,20520,7181,1388,29089,2.835185185185185,24.686307538932244,120.82,7899.1,29807.1,29807.1,17007.6,10260,2.835185185185185,2.905175438596491,2.905175438596491,1.65766081871345
3668,2024-12-29,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2491,14,Air,SpiceJetCargo,139496,62773,5764,208033,5.96527498996387,30.174539616310877,120.82,69050.3,214310.3,207880.99099999998,69064.2073,34874,5.96527498996387,6.1452744164707225,5.960916183976601,1.98039247863738
2164,2024-12-29,Kolkata,Mumbai,Kolkata-Mumbai,580,12,Air,IndianRail,27840,12528,1367,41735,5.996408045977011,30.01797052833353,120.82,13780.800000000001,42987.8,41698.166000000005,19215.6598,6960,5.996408045977011,6.176408045977012,5.991115804597702,2.7608706609195406
393,2024-12-29,Chennai,Kolkata,Chennai-Kolkata,908,15,Air,BlueDart,54480,24516,3818,82814,6.080323054331865,29.60369019730964,120.82,26967.600000000002,85265.6,82707.632,34250.039600000004,13620,6.080323054331865,6.260323054331866,6.072513362701909,2.514687195301028
3009,2024-12-29,Hyderabad,Delhi,Hyderabad-Delhi,2277,19,Rail,IndigoCargo,64894,16223,1758,82875,1.9156091810554048,19.575263951734534,120.82,17845.300000000003,84497.3,84497.3,36285.43,43263,1.9156091810554052,1.953107736402931,1.953107736402931,0.838717379747128
4837,2024-12-29,Mumbai,Pune,Mumbai-Pune,1246,20,Rail,DHL,37380,9345,2217,48942,1.9639646869983949,19.094029667770013,120.82,10279.5,49876.5,49876.5,22856.149999999998,24920,1.9639646869983949,2.001464686998395,2.001464686998395,0.9171809791332263
3560,2024-12-29,Delhi,Pune,Delhi-Pune,1489,19,Rail,IndianRail,42436,10609,1139,54184,1.9152380615743525,19.579580688025985,120.82,11669.900000000001,55244.9,55244.9,22950.190000000002,28291,1.9152380615743523,1.9527376197377257,1.9527376197377257,0.8112187621505073
2391,2024-12-30,Delhi,Kolkata,Delhi-Kolkata,2333,17,Air,IndianRail,158644,71389,5975,236008,5.950631602834019,30.24855089657978,120.51,78527.90000000001,243146.90000000002,235852.49300000002,76180.4679,39661,5.950631602834019,6.13062958573914,5.9467106981669655,1.920790396107007
91,2024-12-30,Bangalore,Ahmedabad,Bangalore-Ahmedabad,822,11,Road,DHL,18084,6329,735,25148,2.781243087812431,25.167011293144583,120.51,6961.900000000001,25780.9,25780.9,14434.18,9042,2.781243087812431,2.851238664012387,2.851238664012387,1.5963481530634815
799,2024-12-30,Hyderabad,Pune,Hyderabad-Pune,545,18,Air,IndianRail,39240,17658,2632,59530,6.068297655453619,29.662355115068035,120.51,19423.800000000003,61295.8,59456.926,23029.4678,9810,6.068297655453619,6.248297655453619,6.06084872579001,2.347550234454638
3857,2024-12-30,Hyderabad,Kolkata,Hyderabad-Kolkata,1088,22,Air,BlueDart,95744,43084,3206,142034,5.933907085561497,30.333582100060543,120.51,47392.4,146342.4,141952.128,48177.58839999999,23936,5.933907085561497,6.1139037433155075,5.930486631016042,2.012766895053476
1496,2024-12-31,Pune,Chennai,Pune-Chennai,1779,27,Road,BlueDart,96066,33623,7537,137226,2.85691087377428,24.501916546427065,120.51,36985.3,140588.3,140588.3,48521.71,48033,2.85691087377428,2.9269106655840775,2.9269106655840775,1.010174463389753
1151,2024-12-31,Chennai,Kolkata,Chennai-Kolkata,2203,29,Rail,BlueDart,95830,23957,4774,124561,1.949708078325794,19.233146811602342,120.51,26352.7,126956.7,126956.7,47524.759999999995,63887,1.949708078325794,1.987207100036001,1.987207100036001,0.74388780190023
2929,2024-12-31,Mumbai,Delhi,Mumbai-Delhi,2341,20,Air,DHL,187280,84276,4369,275925,5.893314822725331,30.543082359336776,120.51,92703.6,284352.6,275822.022,89666.03659999999,46820,5.893314822725331,6.07331482272533,5.891115378043571,1.9151225245621528
3901,2024-12-31,Hyderabad,Kolkata,Hyderabad-Kolkata,433,12,Air,IndianRail,20784,9352,648,30784,5.924557351809084,30.37941787941788,120.51,10287.2,31719.2,30767.624,14822.2372,5196,5.924557351809084,6.104541955350269,5.921405696689761,2.852624557351809
4097,2024-12-31,Bangalore,Hyderabad,Bangalore-Hyderabad,969,25,Air,SpiceJetCargo,96900,43605,3694,144199,5.952487100103199,30.23946074522015,120.51,47965.50000000001,148559.5,144102.715,48913.9045,24225,5.952487100103199,6.132487100103199,5.948512487100103,2.0191498245614032
3061,2024-12-31,Chennai,Bangalore,Chennai-Bangalore,1928,18,Rail,VRLLogistics,52056,13014,3613,68683,1.9791090364223145,18.94792015491461,120.51,14315.400000000001,69984.4,69984.4,26494.799999999996,34704,1.9791090364223145,2.0166090364223144,2.0166090364223144,0.7634508990318117
517,2024-12-31,Chennai,Hyderabad,Chennai-Hyderabad,901,13,Road,VRLLogistics,23426,8199,822,32447,2.770169896695979,25.268900052393136,120.51,9018.900000000001,33266.9,33266.9,15542.899999999998,11713,2.770169896695979,2.840169042943738,2.840169042943738,1.3269785708187483
287,2024-12-31,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1245,23,Rail,BlueDart,42952,10738,1942,55632,1.9427972760607648,19.30184066724188,120.51,11811.800000000001,56705.8,56705.8,26712.620000000003,28635,1.9427972760607648,1.9802968395320413,1.9802968395320413,0.9328660729876027
1406,2024-12-31,Bangalore,Delhi,Bangalore-Delhi,1497,9,Rail,VRLLogistics,20209,5052,655,25916,1.9235508053143324,19.49374903534496,120.51,5557.200000000001,26421.2,26421.2,13314.96,13473,1.9235508053143324,1.9610480219698656,1.9610480219698656,0.9882698730794922
4279,2024-12-31,Pune,Bangalore,Pune-Bangalore,2258,18,Road,DHL,81288,28450,2096,111834,2.75155004428698,25.439490673677057,120.51,31295.000000000004,114679.0,114679.0,41874.729999999996,40644,2.75155004428698,2.821548075976774,2.821548075976774,1.0302807302430863
3194,2025-01-01,Chennai,Mumbai,Chennai-Mumbai,2124,22,Road,IndianRail,93456,32709,4299,130464,2.791987673343605,25.071284032376745,120.51,35979.9,133734.9,133734.9,45340.369999999995,46728,2.7919876733436055,2.8619863893168977,2.8619863893168977,0.9703041003252867
3929,2025-01-01,Kolkata,Hyderabad,Kolkata-Hyderabad,1381,15,Rail,VRLLogistics,31072,7768,1089,39929,1.927540429640357,19.454531793934237,120.51,8544.800000000001,40705.8,40705.8,19052.559999999998,20715,1.9275404296403573,1.9650398262128894,1.9650398262128894,0.9197470432054066
2210,2025-01-01,Hyderabad,Bangalore,Hyderabad-Bangalore,496,24,Road,IndigoCargo,23808,8332,783,32923,2.765709005376344,25.30753576527048,120.51,9165.2,33756.2,33756.2,16973.98,11904,2.765709005376344,2.8357022849462363,2.8357022849462363,1.4259055779569891
2077,2025-01-01,Hyderabad,Chennai,Hyderabad-Chennai,520,18,Air,IndigoCargo,37440,16848,776,55064,5.882905982905983,30.5971233473776,120.51,18532.800000000003,56748.8,55046.336,22686.5708,9360,5.882905982905983,6.062905982905983,5.881018803418804,2.4237789316239318
4419,2025-01-01,Ahmedabad,Delhi,Ahmedabad-Delhi,1018,23,Air,SpiceJetCargo,93656,42145,3081,138882,5.931579396942,30.345905156895785,120.51,46359.50000000001,143096.5,138803.605,49622.7615,23414,5.931579396942,6.111578542752199,5.928231186469634,2.119362838472709
1818,2025-01-01,Mumbai,Pune,Mumbai-Pune,440,12,Road,DHL,10560,3695,230,14485,2.743371212121212,25.509147393855717,120.51,4064.5000000000005,14854.5,14854.5,12349.55,5280,2.743371212121212,2.813352272727273,2.813352272727273,2.338929924242424
4238,2025-01-01,Pune,Mumbai,Pune-Mumbai,1893,10,Air,IndigoCargo,75720,34074,4652,114446,6.045747490755415,29.772993376789053,120.51,37481.4,117853.4,114317.798,40311.8394,18930,6.0457474907554145,6.225747490755414,6.038975066032752,2.129521362916006
3334,2025-01-01,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1340,20,Road,SpiceJetCargo,53600,18760,2659,75019,2.799216417910448,25.006998227115798,120.51,20636.0,76895.0,76895.0,30800.84,26800,2.799216417910448,2.869216417910448,2.869216417910448,1.1492850746268657
3354,2025-01-01,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,463,16,Rail,SpiceJetCargo,11112,2778,594,14484,1.955183585313175,19.179784589892297,120.51,3055.8,14761.8,14761.8,14129.419999999998,7408,1.955183585313175,1.9926835853131748,1.9926835853131748,1.9073191144708421
1267,2025-01-01,Pune,Kolkata,Pune-Kolkata,998,26,Air,BlueDart,103792,46706,2709,153207,5.904385694465855,30.48555222672593,120.51,51376.600000000006,157877.6,153141.272,51655.9916,25948,5.904385694465855,6.084384152921228,5.90185262833359,1.9907504085093264
1162,2025-01-02,Pune,Delhi,Pune-Delhi,1635,29,Road,IndigoCargo,94830,33190,6873,134893,2.844943583254244,24.604686677588905,120.51,36509.0,138212.0,138212.0,47263.17,47415,2.8449435832542442,2.914942528735632,2.914942528735632,0.9967978487820309
3797,2025-01-02,Pune,Kolkata,Pune-Kolkata,1211,24,Rail,DHL,43596,10899,1089,55584,1.912469033856317,19.60816062176166,120.51,11988.900000000001,56673.9,56673.9,22715.78,29064,1.912469033856317,1.9499690338563171,1.9499690338563171,0.7815778970547756
273,2025-01-02,Chennai,Kolkata,Chennai-Kolkata,1963,11,Rail,DHL,32389,8097,1336,41822,1.9368313805399897,19.360623595236955,120.51,8906.7,42631.7,42631.7,22227.26,21593,1.9368313805399897,1.9743296438660676,1.9743296438660676,1.0293734080489048
270,2025-01-02,Hyderabad,Bangalore,Hyderabad-Bangalore,1173,7,Air,BlueDart,32844,14779,1818,49441,6.021312872975277,29.892194737161464,120.51,16256.900000000001,50918.9,49391.333,21664.5199,8211,6.021312872975277,6.2013031299476316,6.015264036049202,2.6384752039946413
2699,2025-01-02,Pune,Delhi,Pune-Delhi,989,22,Road,BlueDart,43516,15230,907,59653,2.7416582406471184,25.530987544633128,120.51,16753.0,61176.0,61176.0,24152.37,21758,2.7416582406471184,2.8116554830407208,2.8116554830407208,1.1100455005055612
3035,2025-01-02,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1824,24,Road,VRLLogistics,87552,30643,4719,122914,2.807794225146199,24.93043916884977,120.51,33707.3,125978.3,125978.3,43036.28,43776,2.807794225146199,2.877793768274854,2.877793768274854,0.9831021564327486
